id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
1453,India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",29-06-2021 04:00:00,NO2,1.0,11.0,6.0,
1454,India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",29-06-2021 04:00:00,NH3,2.0,12.0,6.0,
1455,India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",29-06-2021 04:00:00,SO2,3.0,4.0,4.0,
1456,India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",29-06-2021 04:00:00,CO,6.0,20.0,11.0,
1457,India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",29-06-2021 04:00:00,OZONE,6.0,124.0,41.0,
1458,India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",29-06-2021 04:00:00,PM2.5,32.0,128.0,86.0,
1459,India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",29-06-2021 04:00:00,NO2,5.0,42.0,19.0,
1460,India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",29-06-2021 04:00:00,SO2,5.0,7.0,6.0,
1461,India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",29-06-2021 04:00:00,CO,1.0,6.0,3.0,
1462,India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",29-06-2021 04:00:00,OZONE,16.0,21.0,19.0,
1463,India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",29-06-2021 04:00:00,PM2.5,40.0,154.0,81.0,
1464,India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",29-06-2021 04:00:00,PM10,45.0,169.0,118.0,
1465,India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",29-06-2021 04:00:00,NO2,4.0,40.0,13.0,
1466,India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",29-06-2021 04:00:00,NH3,4.0,9.0,6.0,
1467,India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",29-06-2021 04:00:00,SO2,9.0,9.0,9.0,
1468,India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",29-06-2021 04:00:00,CO,13.0,67.0,23.0,
1469,India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",29-06-2021 04:00:00,OZONE,2.0,34.0,10.0,
1470,India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",29-06-2021 04:00:00,PM2.5,28.0,161.0,74.0,
1471,India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",29-06-2021 04:00:00,PM10,47.0,253.0,137.0,
1472,India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",29-06-2021 04:00:00,NO2,7.0,29.0,12.0,
1473,India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",29-06-2021 04:00:00,NH3,1.0,5.0,2.0,
1474,India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",29-06-2021 04:00:00,SO2,3.0,4.0,4.0,
1475,India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",29-06-2021 04:00:00,CO,14.0,42.0,20.0,
1476,India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",29-06-2021 04:00:00,OZONE,1.0,116.0,24.0,
1477,India,Uttar_Pradesh,Baghpat,"New Collectorate, Baghpat - UPPCB",29-06-2021 04:00:00,PM2.5,62.0,369.0,155.0,
1478,India,Uttar_Pradesh,Baghpat,"New Collectorate, Baghpat - UPPCB",29-06-2021 04:00:00,PM10,181.0,436.0,295.0,
1479,India,Uttar_Pradesh,Baghpat,"New Collectorate, Baghpat - UPPCB",29-06-2021 04:00:00,NO2,10.0,71.0,26.0,
1480,India,Uttar_Pradesh,Baghpat,"New Collectorate, Baghpat - UPPCB",29-06-2021 04:00:00,NH3,12.0,25.0,15.0,
1481,India,Uttar_Pradesh,Baghpat,"New Collectorate, Baghpat - UPPCB",29-06-2021 04:00:00,SO2,18.0,61.0,27.0,
1482,India,Uttar_Pradesh,Baghpat,"New Collectorate, Baghpat - UPPCB",29-06-2021 04:00:00,OZONE,20.0,76.0,61.0,
1483,India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",29-06-2021 04:00:00,PM2.5,67.0,236.0,130.0,
1484,India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",29-06-2021 04:00:00,PM10,107.0,204.0,144.0,
1485,India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",29-06-2021 04:00:00,NO2,8.0,78.0,28.0,
1486,India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",29-06-2021 04:00:00,NH3,8.0,13.0,10.0,
1487,India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",29-06-2021 04:00:00,SO2,3.0,26.0,14.0,
1488,India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",29-06-2021 04:00:00,CO,20.0,51.0,26.0,
1489,India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",29-06-2021 04:00:00,OZONE,15.0,242.0,187.0,
1490,India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",29-06-2021 04:00:00,PM2.5,65.0,256.0,148.0,
1491,India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",29-06-2021 04:00:00,PM10,135.0,212.0,176.0,
1492,India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",29-06-2021 04:00:00,NO2,31.0,82.0,52.0,
1493,India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",29-06-2021 04:00:00,NH3,5.0,9.0,7.0,
1494,India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",29-06-2021 04:00:00,SO2,10.0,29.0,18.0,
1495,India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",29-06-2021 04:00:00,CO,33.0,97.0,45.0,
1496,India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",29-06-2021 04:00:00,OZONE,1.0,124.0,98.0,
1497,India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",29-06-2021 04:00:00,PM2.5,74.0,319.0,216.0,
1498,India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",29-06-2021 04:00:00,PM10,153.0,358.0,241.0,
1499,India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",29-06-2021 04:00:00,NO2,13.0,77.0,42.0,
1500,India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",29-06-2021 04:00:00,NH3,7.0,23.0,13.0,
1501,India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",29-06-2021 04:00:00,SO2,19.0,75.0,37.0,
1502,India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",29-06-2021 04:00:00,CO,9.0,94.0,38.0,
1503,India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",29-06-2021 04:00:00,OZONE,9.0,134.0,55.0,
1504,India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",29-06-2021 04:00:00,PM2.5,80.0,330.0,195.0,
1505,India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",29-06-2021 04:00:00,PM10,141.0,354.0,227.0,
1506,India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",29-06-2021 04:00:00,NO2,23.0,127.0,69.0,
1507,India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",29-06-2021 04:00:00,NH3,8.0,17.0,12.0,
1508,India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",29-06-2021 04:00:00,SO2,5.0,39.0,15.0,
1509,India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",29-06-2021 04:00:00,CO,3.0,98.0,11.0,
1510,India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",29-06-2021 04:00:00,OZONE,10.0,174.0,170.0,
1511,India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",29-06-2021 04:00:00,PM2.5,72.0,235.0,155.0,
1512,India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",29-06-2021 04:00:00,PM10,141.0,276.0,203.0,
1513,India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",29-06-2021 04:00:00,NO2,12.0,89.0,44.0,
1514,India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",29-06-2021 04:00:00,NH3,5.0,11.0,7.0,
1515,India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",29-06-2021 04:00:00,SO2,15.0,110.0,33.0,
1516,India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",29-06-2021 04:00:00,CO,12.0,70.0,30.0,
1517,India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",29-06-2021 04:00:00,OZONE,20.0,232.0,232.0,
1518,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",29-06-2021 04:00:00,PM2.5,69.0,282.0,161.0,
1519,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",29-06-2021 04:00:00,NO2,18.0,78.0,40.0,
1520,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",29-06-2021 04:00:00,NH3,7.0,13.0,10.0,
1521,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",29-06-2021 04:00:00,SO2,8.0,28.0,14.0,
1522,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",29-06-2021 04:00:00,CO,,,,
1523,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",29-06-2021 04:00:00,OZONE,9.0,114.0,92.0,
1524,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",29-06-2021 04:00:00,PM2.5,67.0,312.0,175.0,
1525,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",29-06-2021 04:00:00,PM10,157.0,384.0,225.0,
1526,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",29-06-2021 04:00:00,NO2,8.0,107.0,35.0,
1527,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",29-06-2021 04:00:00,NH3,7.0,21.0,10.0,
1528,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",29-06-2021 04:00:00,SO2,3.0,44.0,12.0,
1529,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",29-06-2021 04:00:00,CO,9.0,100.0,57.0,
1530,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",29-06-2021 04:00:00,OZONE,17.0,228.0,198.0,
1531,India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",29-06-2021 04:00:00,PM2.5,26.0,80.0,52.0,
1532,India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",29-06-2021 04:00:00,PM10,93.0,144.0,119.0,
1533,India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",29-06-2021 04:00:00,NO2,2.0,118.0,14.0,
1534,India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",29-06-2021 04:00:00,NH3,,,,
1535,India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",29-06-2021 04:00:00,SO2,12.0,20.0,17.0,
1536,India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",29-06-2021 04:00:00,OZONE,3.0,4.0,4.0,
1537,India,Uttar_Pradesh,Kanpur,"IITK, Kanpur - IITK",29-06-2021 04:00:00,PM2.5,15.0,90.0,56.0,
1538,India,Uttar_Pradesh,Kanpur,"IITK, Kanpur - IITK",29-06-2021 04:00:00,CO,15.0,22.0,16.0,
1539,India,Uttar_Pradesh,Kanpur,"IITK, Kanpur - IITK",29-06-2021 04:00:00,OZONE,2.0,18.0,12.0,
1540,India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",29-06-2021 04:00:00,PM2.5,58.0,137.0,86.0,
1541,India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",29-06-2021 04:00:00,NO2,6.0,85.0,56.0,
1542,India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",29-06-2021 04:00:00,SO2,12.0,22.0,16.0,
1543,India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",29-06-2021 04:00:00,OZONE,13.0,83.0,56.0,
1544,India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",29-06-2021 04:00:00,PM2.5,32.0,92.0,60.0,
1545,India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",29-06-2021 04:00:00,PM10,34.0,76.0,59.0,
1546,India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",29-06-2021 04:00:00,NO2,13.0,18.0,15.0,
1547,India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",29-06-2021 04:00:00,NH3,6.0,14.0,10.0,
1548,India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",29-06-2021 04:00:00,SO2,1.0,2.0,1.0,
1549,India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",29-06-2021 04:00:00,CO,16.0,38.0,34.0,
1550,India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",29-06-2021 04:00:00,OZONE,1.0,21.0,3.0,
1551,India,Uttar_Pradesh,Lucknow,"Central School, Lucknow - CPCB",29-06-2021 04:00:00,PM2.5,5.0,205.0,89.0,
1552,India,Uttar_Pradesh,Lucknow,"Central School, Lucknow - CPCB",29-06-2021 04:00:00,PM10,42.0,155.0,94.0,
1553,India,Uttar_Pradesh,Lucknow,"Central School, Lucknow - CPCB",29-06-2021 04:00:00,NO2,,,,
1554,India,Uttar_Pradesh,Lucknow,"Central School, Lucknow - CPCB",29-06-2021 04:00:00,NH3,4.0,8.0,5.0,
1555,India,Uttar_Pradesh,Lucknow,"Central School, Lucknow - CPCB",29-06-2021 04:00:00,SO2,5.0,22.0,11.0,
1556,India,Uttar_Pradesh,Lucknow,"Central School, Lucknow - CPCB",29-06-2021 04:00:00,CO,12.0,118.0,73.0,
1557,India,Uttar_Pradesh,Lucknow,"Central School, Lucknow - CPCB",29-06-2021 04:00:00,OZONE,1.0,64.0,39.0,
1558,India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",29-06-2021 04:00:00,PM2.5,32.0,298.0,122.0,
1559,India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",29-06-2021 04:00:00,NO2,14.0,48.0,27.0,
1560,India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",29-06-2021 04:00:00,SO2,19.0,23.0,20.0,
1561,India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",29-06-2021 04:00:00,OZONE,5.0,83.0,67.0,
1562,India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",29-06-2021 04:00:00,PM2.5,56.0,179.0,116.0,
1563,India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",29-06-2021 04:00:00,PM10,66.0,116.0,99.0,
1564,India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",29-06-2021 04:00:00,NO2,16.0,27.0,22.0,
1565,India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",29-06-2021 04:00:00,NH3,6.0,26.0,12.0,
1566,India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",29-06-2021 04:00:00,SO2,1.0,19.0,7.0,
1567,India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",29-06-2021 04:00:00,CO,17.0,90.0,53.0,
1568,India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",29-06-2021 04:00:00,OZONE,26.0,60.0,35.0,
1569,India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",29-06-2021 04:00:00,PM2.5,63.0,204.0,102.0,
1570,India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",29-06-2021 04:00:00,PM10,89.0,141.0,118.0,
1571,India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",29-06-2021 04:00:00,NO2,13.0,19.0,16.0,
1572,India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",29-06-2021 04:00:00,NH3,8.0,11.0,9.0,
1573,India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",29-06-2021 04:00:00,SO2,10.0,23.0,15.0,
1574,India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",29-06-2021 04:00:00,CO,28.0,103.0,60.0,
1575,India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",29-06-2021 04:00:00,OZONE,2.0,46.0,24.0,
1576,India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",29-06-2021 04:00:00,PM2.5,65.0,309.0,162.0,
1577,India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",29-06-2021 04:00:00,PM10,142.0,272.0,208.0,
1578,India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",29-06-2021 04:00:00,NO2,2.0,52.0,19.0,
1579,India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",29-06-2021 04:00:00,NH3,15.0,31.0,23.0,
1580,India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",29-06-2021 04:00:00,SO2,6.0,18.0,9.0,
1581,India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",29-06-2021 04:00:00,OZONE,4.0,90.0,64.0,
1582,India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",29-06-2021 04:00:00,PM2.5,60.0,366.0,198.0,
1583,India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",29-06-2021 04:00:00,PM10,131.0,356.0,227.0,
1584,India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",29-06-2021 04:00:00,NO2,2.0,12.0,6.0,
1585,India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",29-06-2021 04:00:00,NH3,1.0,2.0,2.0,
1586,India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",29-06-2021 04:00:00,SO2,30.0,83.0,46.0,
1587,India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",29-06-2021 04:00:00,CO,36.0,80.0,46.0,
1588,India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",29-06-2021 04:00:00,OZONE,19.0,268.0,268.0,
1589,India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",29-06-2021 04:00:00,PM2.5,,,,
1590,India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",29-06-2021 04:00:00,PM10,,,,
1591,India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",29-06-2021 04:00:00,NO2,,,,
1592,India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",29-06-2021 04:00:00,NH3,,,,
1593,India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",29-06-2021 04:00:00,SO2,,,,
1594,India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",29-06-2021 04:00:00,CO,16.0,104.0,101.0,
1595,India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",29-06-2021 04:00:00,OZONE,42.0,195.0,154.0,
1596,India,Uttar_Pradesh,Moradabad,"Lajpat Nagar, Moradabad - UPPCB",29-06-2021 04:00:00,PM2.5,109.0,267.0,170.0,
1597,India,Uttar_Pradesh,Moradabad,"Lajpat Nagar, Moradabad - UPPCB",29-06-2021 04:00:00,PM10,118.0,207.0,159.0,
1598,India,Uttar_Pradesh,Moradabad,"Lajpat Nagar, Moradabad - UPPCB",29-06-2021 04:00:00,NO2,8.0,22.0,13.0,
1599,India,Uttar_Pradesh,Moradabad,"Lajpat Nagar, Moradabad - UPPCB",29-06-2021 04:00:00,NH3,3.0,4.0,4.0,
1600,India,Uttar_Pradesh,Moradabad,"Lajpat Nagar, Moradabad - UPPCB",29-06-2021 04:00:00,SO2,12.0,26.0,17.0,
1601,India,Uttar_Pradesh,Moradabad,"Lajpat Nagar, Moradabad - UPPCB",29-06-2021 04:00:00,CO,18.0,62.0,32.0,
1602,India,Uttar_Pradesh,Moradabad,"Lajpat Nagar, Moradabad - UPPCB",29-06-2021 04:00:00,OZONE,15.0,77.0,55.0,
1603,India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",29-06-2021 04:00:00,PM2.5,87.0,305.0,181.0,
1604,India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",29-06-2021 04:00:00,PM10,119.0,241.0,188.0,
1605,India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",29-06-2021 04:00:00,NO2,11.0,29.0,16.0,
1606,India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",29-06-2021 04:00:00,NH3,4.0,7.0,5.0,
1607,India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",29-06-2021 04:00:00,SO2,12.0,69.0,25.0,
1608,India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",29-06-2021 04:00:00,CO,74.0,96.0,85.0,
1609,India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",29-06-2021 04:00:00,OZONE,25.0,53.0,38.0,
1610,India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",29-06-2021 04:00:00,PM2.5,65.0,301.0,161.0,
1611,India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",29-06-2021 04:00:00,PM10,148.0,434.0,228.0,
1612,India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",29-06-2021 04:00:00,NO2,20.0,30.0,25.0,
1613,India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",29-06-2021 04:00:00,NH3,1.0,32.0,4.0,
1614,India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",29-06-2021 04:00:00,SO2,7.0,12.0,9.0,
1615,India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",29-06-2021 04:00:00,OZONE,1.0,45.0,26.0,
1616,India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",29-06-2021 04:00:00,PM2.5,67.0,187.0,107.0,
1617,India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",29-06-2021 04:00:00,PM10,134.0,214.0,180.0,
1618,India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",29-06-2021 04:00:00,NO2,16.0,28.0,21.0,
1619,India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",29-06-2021 04:00:00,CO,103.0,114.0,106.0,
1620,India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",29-06-2021 04:00:00,OZONE,6.0,95.0,75.0,
1621,India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",29-06-2021 04:00:00,PM2.5,38.0,326.0,158.0,
1622,India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",29-06-2021 04:00:00,PM10,144.0,295.0,180.0,
1623,India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",29-06-2021 04:00:00,NO2,16.0,91.0,41.0,
1624,India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",29-06-2021 04:00:00,NH3,7.0,16.0,11.0,
1625,India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",29-06-2021 04:00:00,SO2,8.0,38.0,23.0,
1626,India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",29-06-2021 04:00:00,CO,15.0,61.0,32.0,
1627,India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",29-06-2021 04:00:00,OZONE,16.0,205.0,100.0,
1628,India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",29-06-2021 04:00:00,PM2.5,88.0,334.0,210.0,
1629,India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",29-06-2021 04:00:00,PM10,154.0,282.0,196.0,
1630,India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",29-06-2021 04:00:00,NO2,32.0,135.0,72.0,
1631,India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",29-06-2021 04:00:00,NH3,14.0,24.0,20.0,
1632,India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",29-06-2021 04:00:00,SO2,18.0,49.0,27.0,
1633,India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",29-06-2021 04:00:00,CO,26.0,77.0,36.0,
1634,India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",29-06-2021 04:00:00,OZONE,29.0,171.0,135.0,
1635,India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",29-06-2021 04:00:00,PM2.5,23.0,246.0,135.0,
1636,India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",29-06-2021 04:00:00,PM10,55.0,149.0,96.0,
1637,India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",29-06-2021 04:00:00,NO2,5.0,19.0,9.0,
1638,India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",29-06-2021 04:00:00,NH3,6.0,31.0,13.0,
1639,India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",29-06-2021 04:00:00,SO2,15.0,38.0,20.0,
1640,India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",29-06-2021 04:00:00,CO,21.0,41.0,25.0,
1641,India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",29-06-2021 04:00:00,OZONE,1.0,37.0,22.0,
1642,India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",29-06-2021 04:00:00,PM2.5,32.0,197.0,104.0,
